年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
36,blue-collar,divorced,secondary,いいえ,64,いいえ,いいえ,cellular,8,jun,143,2,-1,0,unknown,失敗
48,services,married,primary,いいえ,483,いいえ,いいえ,cellular,6,aug,119,2,-1,0,unknown,失敗
24,blue-collar,single,secondary,いいえ,0,はい,いいえ,unknown,4,jun,204,1,-1,0,unknown,失敗
46,technician,divorced,tertiary,いいえ,405,はい,いいえ,unknown,15,may,231,1,-1,0,unknown,失敗
46,management,married,tertiary,いいえ,222,いいえ,いいえ,cellular,5,feb,92,1,-1,0,unknown,失敗
67,retired,married,primary,いいえ,942,いいえ,いいえ,cellular,6,nov,455,2,84,2,other,成功
34,admin.,married,secondary,いいえ,395,はい,いいえ,cellular,14,apr,258,8,-1,0,unknown,失敗
32,technician,single,secondary,いいえ,4110,はい,いいえ,unknown,26,may,232,3,-1,0,unknown,失敗
39,self-employed,single,unknown,いいえ,0,いいえ,いいえ,unknown,20,jun,13,11,-1,0,unknown,失敗
60,retired,divorced,tertiary,いいえ,979,はい,いいえ,cellular,15,jul,346,1,181,4,success,成功
47,management,divorced,unknown,いいえ,184,はい,いいえ,cellular,10,jul,144,1,-1,0,unknown,失敗
60,blue-collar,married,secondary,いいえ,414,いいえ,いいえ,cellular,4,feb,147,1,-1,0,unknown,失敗
37,technician,married,secondary,いいえ,448,いいえ,いいえ,cellular,14,aug,86,3,-1,0,unknown,失敗
43,blue-collar,married,primary,いいえ,126,はい,いいえ,unknown,8,may,170,2,-1,0,unknown,失敗
30,self-employed,married,secondary,いいえ,581,はい,いいえ,cellular,21,nov,197,3,-1,0,unknown,失敗
47,admin.,married,secondary,いいえ,257,はい,いいえ,unknown,15,may,484,11,-1,0,unknown,失敗
24,blue-collar,married,secondary,いいえ,142,はい,はい,unknown,16,may,300,1,-1,0,unknown,失敗
33,admin.,single,tertiary,いいえ,1371,はい,いいえ,cellular,5,may,362,1,-1,0,unknown,失敗
39,management,single,tertiary,いいえ,0,いいえ,いいえ,cellular,6,aug,135,2,-1,0,unknown,失敗
36,management,single,tertiary,いいえ,2944,いいえ,いいえ,cellular,18,aug,882,8,-1,0,unknown,成功
31,management,married,tertiary,いいえ,197,はい,いいえ,cellular,2,feb,105,1,-1,0,unknown,失敗
35,management,single,tertiary,いいえ,4788,はい,いいえ,unknown,3,jun,227,1,-1,0,unknown,失敗
51,housemaid,divorced,primary,いいえ,3982,いいえ,いいえ,unknown,9,jun,23,1,-1,0,unknown,失敗
44,services,married,secondary,いいえ,-22,はい,いいえ,unknown,15,may,37,1,-1,0,unknown,失敗
48,blue-collar,married,unknown,いいえ,459,いいえ,いいえ,cellular,5,feb,134,1,8,1,other,失敗
29,housemaid,single,tertiary,いいえ,2196,いいえ,いいえ,cellular,5,aug,215,1,-1,0,unknown,成功
58,admin.,married,unknown,いいえ,903,いいえ,いいえ,cellular,28,jan,56,1,-1,0,unknown,失敗
38,self-employed,single,tertiary,いいえ,973,いいえ,いいえ,cellular,4,feb,138,1,-1,0,unknown,失敗
31,blue-collar,married,secondary,いいえ,714,はい,いいえ,unknown,23,may,254,1,-1,0,unknown,失敗
29,blue-collar,single,secondary,いいえ,415,いいえ,はい,cellular,28,jan,161,1,-1,0,unknown,失敗
47,management,divorced,tertiary,いいえ,428,はい,いいえ,cellular,18,nov,116,1,167,1,other,失敗
38,blue-collar,married,primary,いいえ,83,はい,いいえ,unknown,7,may,140,2,-1,0,unknown,失敗
32,admin.,married,secondary,いいえ,-1,いいえ,いいえ,cellular,8,jul,228,2,-1,0,unknown,失敗
58,management,married,tertiary,いいえ,44,はい,いいえ,unknown,15,may,288,2,-1,0,unknown,失敗
38,unemployed,married,secondary,いいえ,5177,いいえ,いいえ,cellular,8,aug,102,2,-1,0,unknown,失敗
47,blue-collar,married,primary,いいえ,1236,いいえ,いいえ,cellular,28,jan,163,1,-1,0,unknown,失敗
44,admin.,single,secondary,いいえ,10386,はい,いいえ,cellular,20,nov,95,1,-1,0,unknown,失敗
35,management,married,tertiary,いいえ,272,はい,いいえ,cellular,6,may,251,4,289,2,failure,失敗
34,blue-collar,married,primary,いいえ,147,はい,いいえ,unknown,2,jun,80,3,-1,0,unknown,失敗
43,technician,divorced,tertiary,いいえ,1026,はい,はい,unknown,7,may,224,5,-1,0,unknown,失敗
37,blue-collar,married,secondary,いいえ,771,はい,いいえ,cellular,11,may,262,2,367,4,failure,失敗
22,admin.,single,tertiary,いいえ,897,はい,いいえ,cellular,4,feb,133,4,-1,0,unknown,成功
38,blue-collar,married,primary,いいえ,1630,はい,いいえ,cellular,17,jun,101,3,94,19,other,失敗
54,retired,divorced,secondary,いいえ,13,はい,いいえ,cellular,15,jul,197,2,-1,0,unknown,失敗
46,management,single,tertiary,いいえ,3,いいえ,いいえ,cellular,8,jul,85,1,-1,0,unknown,失敗
51,blue-collar,married,secondary,いいえ,2964,はい,いいえ,cellular,16,apr,177,1,-1,0,unknown,失敗
34,technician,single,tertiary,いいえ,2658,はい,いいえ,cellular,31,mar,265,1,230,2,failure,失敗
46,blue-collar,married,primary,いいえ,4170,はい,はい,cellular,12,may,118,2,357,3,failure,失敗
45,services,married,secondary,いいえ,4,はい,いいえ,unknown,20,jun,709,9,-1,0,unknown,失敗
59,blue-collar,married,secondary,いいえ,437,はい,いいえ,telephone,15,may,73,4,-1,0,unknown,失敗
35,technician,married,unknown,いいえ,3,はい,はい,unknown,17,jun,124,23,-1,0,unknown,失敗
50,unemployed,married,primary,いいえ,705,いいえ,いいえ,unknown,5,jun,504,1,-1,0,unknown,成功
33,blue-collar,married,secondary,はい,-354,はい,はい,cellular,28,jan,104,1,245,2,failure,失敗
32,blue-collar,married,primary,いいえ,-175,はい,いいえ,unknown,21,may,116,1,-1,0,unknown,失敗
24,technician,single,primary,いいえ,126,はい,いいえ,unknown,20,jun,10,58,-1,0,unknown,失敗
35,admin.,divorced,secondary,いいえ,356,はい,いいえ,unknown,29,may,76,1,-1,0,unknown,失敗
39,blue-collar,married,secondary,いいえ,-66,いいえ,はい,telephone,24,jul,626,5,-1,0,unknown,失敗
35,management,single,tertiary,いいえ,1750,はい,いいえ,cellular,21,apr,333,3,-1,0,unknown,成功
41,blue-collar,married,primary,いいえ,7735,はい,いいえ,cellular,20,nov,220,1,190,1,failure,失敗
27,admin.,single,secondary,いいえ,392,はい,はい,unknown,21,may,292,2,-1,0,unknown,失敗
47,blue-collar,married,secondary,いいえ,1230,はい,いいえ,cellular,30,apr,412,1,169,1,success,成功
57,services,single,secondary,いいえ,2236,はい,いいえ,telephone,20,nov,51,8,190,2,failure,失敗
24,admin.,single,secondary,いいえ,66,はい,いいえ,unknown,3,jun,825,1,-1,0,unknown,失敗
43,blue-collar,married,primary,いいえ,2605,はい,いいえ,unknown,15,may,347,4,-1,0,unknown,失敗
41,blue-collar,married,primary,いいえ,241,はい,いいえ,cellular,20,apr,170,1,150,1,failure,失敗
36,unemployed,married,primary,いいえ,646,いいえ,いいえ,cellular,5,feb,148,2,-1,0,unknown,失敗
46,admin.,divorced,secondary,いいえ,1198,はい,はい,cellular,7,apr,837,1,307,1,other,失敗
43,technician,married,secondary,いいえ,310,はい,いいえ,unknown,29,may,291,1,-1,0,unknown,失敗
31,management,single,tertiary,いいえ,43,はい,いいえ,cellular,9,feb,297,7,-1,0,unknown,失敗
61,management,married,secondary,いいえ,1128,いいえ,いいえ,cellular,18,aug,243,2,-1,0,unknown,失敗
33,management,married,tertiary,いいえ,431,はい,いいえ,telephone,27,oct,51,1,-1,0,unknown,失敗
39,blue-collar,married,unknown,いいえ,295,はい,いいえ,cellular,3,feb,254,1,-1,0,unknown,失敗
43,management,married,secondary,いいえ,375,はい,いいえ,unknown,6,may,196,2,-1,0,unknown,失敗
22,technician,single,secondary,いいえ,356,はい,いいえ,unknown,27,may,518,2,-1,0,unknown,失敗
26,self-employed,single,tertiary,いいえ,657,いいえ,はい,cellular,17,mar,159,2,-1,0,unknown,失敗
31,management,single,tertiary,いいえ,-24,はい,はい,unknown,3,jun,589,6,-1,0,unknown,失敗
38,management,single,tertiary,いいえ,1495,はい,いいえ,cellular,30,jan,339,2,-1,0,unknown,失敗
40,entrepreneur,married,tertiary,いいえ,2310,はい,はい,cellular,8,apr,120,1,294,1,failure,失敗
30,self-employed,single,secondary,いいえ,280,いいえ,いいえ,telephone,5,may,92,3,-1,0,unknown,失敗
61,retired,married,tertiary,いいえ,2557,はい,いいえ,cellular,10,nov,89,1,91,4,success,成功
41,management,divorced,tertiary,いいえ,107,はい,いいえ,cellular,17,jul,122,17,-1,0,unknown,失敗
34,admin.,married,secondary,いいえ,353,いいえ,はい,cellular,18,nov,126,3,-1,0,unknown,失敗
28,blue-collar,married,secondary,いいえ,1827,はい,いいえ,unknown,19,may,211,2,-1,0,unknown,失敗
32,blue-collar,married,secondary,いいえ,363,はい,いいえ,unknown,13,may,431,1,-1,0,unknown,失敗
33,blue-collar,single,secondary,いいえ,329,いいえ,いいえ,cellular,6,sep,224,1,145,2,other,成功
49,housemaid,divorced,primary,いいえ,164,はい,いいえ,unknown,9,may,1080,5,-1,0,unknown,失敗
43,technician,married,primary,いいえ,321,はい,いいえ,cellular,6,feb,12,5,268,6,other,失敗
49,technician,married,secondary,いいえ,10,いいえ,いいえ,cellular,29,aug,135,2,-1,0,unknown,失敗
48,management,single,tertiary,いいえ,648,はい,いいえ,cellular,31,jul,462,2,-1,0,unknown,失敗
32,entrepreneur,married,secondary,いいえ,126,はい,はい,cellular,23,jul,538,2,-1,0,unknown,失敗
37,blue-collar,single,unknown,いいえ,-114,はい,いいえ,unknown,21,may,113,2,-1,0,unknown,失敗
36,management,married,tertiary,いいえ,2987,はい,いいえ,cellular,12,aug,307,1,-1,0,unknown,成功
52,management,married,tertiary,いいえ,249,はい,はい,telephone,7,may,100,1,-1,0,unknown,失敗
34,technician,single,secondary,いいえ,1087,いいえ,いいえ,unknown,1,jun,7,1,-1,0,unknown,失敗
54,blue-collar,married,primary,いいえ,209,いいえ,はい,unknown,17,nov,206,1,-1,0,unknown,失敗
55,blue-collar,divorced,secondary,いいえ,496,いいえ,はい,cellular,28,jul,93,4,-1,0,unknown,失敗
50,blue-collar,married,primary,いいえ,180,はい,いいえ,cellular,16,apr,105,2,-1,0,unknown,失敗
39,blue-collar,married,primary,いいえ,1564,いいえ,いいえ,unknown,17,jun,57,1,-1,0,unknown,失敗
34,management,single,secondary,いいえ,194,いいえ,いいえ,cellular,29,aug,186,2,-1,0,unknown,失敗
71,retired,divorced,tertiary,いいえ,261,いいえ,いいえ,cellular,12,aug,1117,2,-1,0,unknown,失敗
30,management,single,tertiary,いいえ,499,はい,いいえ,cellular,13,aug,92,2,90,1,failure,失敗
46,blue-collar,married,unknown,いいえ,9328,はい,いいえ,cellular,5,may,725,3,-1,0,unknown,成功
43,services,divorced,secondary,いいえ,62,いいえ,いいえ,unknown,18,jun,67,1,-1,0,unknown,失敗
42,admin.,single,secondary,いいえ,2534,いいえ,いいえ,cellular,29,jul,105,2,-1,0,unknown,失敗
31,blue-collar,single,secondary,いいえ,-173,はい,いいえ,unknown,4,jun,121,2,-1,0,unknown,失敗
82,retired,married,primary,いいえ,8603,いいえ,いいえ,cellular,7,jul,429,1,-1,0,unknown,成功
33,blue-collar,single,secondary,いいえ,371,はい,いいえ,unknown,16,may,1128,3,-1,0,unknown,失敗
60,entrepreneur,married,tertiary,いいえ,1164,はい,いいえ,unknown,15,may,325,1,-1,0,unknown,失敗
49,technician,married,secondary,いいえ,1269,はい,いいえ,unknown,16,may,355,2,-1,0,unknown,失敗
32,technician,single,tertiary,いいえ,2340,いいえ,いいえ,cellular,18,feb,89,2,-1,0,unknown,成功
50,management,married,tertiary,いいえ,0,はい,いいえ,unknown,6,jun,243,7,-1,0,unknown,失敗
34,student,single,unknown,いいえ,5969,いいえ,いいえ,cellular,23,jun,442,2,292,10,failure,失敗
37,blue-collar,married,primary,いいえ,3154,はい,いいえ,cellular,17,apr,404,1,305,3,failure,成功
39,blue-collar,married,tertiary,いいえ,206,はい,はい,unknown,28,may,153,3,-1,0,unknown,失敗
40,management,married,primary,いいえ,733,はい,いいえ,unknown,6,jun,94,7,-1,0,unknown,失敗
47,technician,married,tertiary,いいえ,52,いいえ,いいえ,cellular,25,aug,93,5,-1,0,unknown,失敗
54,management,divorced,tertiary,いいえ,5475,いいえ,いいえ,cellular,22,jul,321,4,-1,0,unknown,成功
24,technician,single,tertiary,いいえ,777,はい,いいえ,unknown,8,may,131,1,-1,0,unknown,失敗
29,student,single,secondary,いいえ,154,はい,いいえ,cellular,13,may,20,6,358,9,failure,失敗
32,services,single,secondary,いいえ,0,はい,いいえ,cellular,31,jul,99,13,-1,0,unknown,失敗
59,retired,married,tertiary,いいえ,0,いいえ,いいえ,cellular,26,aug,94,2,-1,0,unknown,失敗
37,blue-collar,married,primary,いいえ,2240,はい,いいえ,unknown,20,may,214,1,-1,0,unknown,失敗
46,blue-collar,single,secondary,いいえ,2612,はい,いいえ,unknown,14,may,414,2,-1,0,unknown,失敗
55,entrepreneur,divorced,tertiary,いいえ,903,はい,いいえ,telephone,14,may,536,3,-1,0,unknown,失敗
42,blue-collar,married,primary,いいえ,159,はい,いいえ,telephone,12,may,295,3,-1,0,unknown,失敗
48,blue-collar,single,primary,いいえ,623,はい,いいえ,cellular,2,feb,1425,2,-1,0,unknown,成功
37,self-employed,married,secondary,いいえ,4153,はい,いいえ,cellular,31,jul,35,16,-1,0,unknown,失敗
26,management,single,tertiary,いいえ,55,いいえ,はい,cellular,16,jul,165,5,-1,0,unknown,失敗
43,blue-collar,married,secondary,いいえ,-141,はい,はい,unknown,23,may,128,1,-1,0,unknown,失敗
69,housemaid,married,primary,いいえ,1080,いいえ,いいえ,cellular,22,apr,164,2,-1,0,unknown,失敗
30,management,married,tertiary,いいえ,1077,いいえ,いいえ,cellular,15,mar,151,1,96,1,failure,失敗
59,blue-collar,divorced,secondary,いいえ,61,はい,いいえ,cellular,13,may,61,1,-1,0,unknown,失敗
31,admin.,single,tertiary,いいえ,52,はい,いいえ,cellular,14,oct,71,1,-1,0,unknown,失敗
53,technician,divorced,secondary,いいえ,4856,はい,いいえ,cellular,18,nov,151,1,-1,0,unknown,失敗
25,management,single,tertiary,いいえ,667,いいえ,いいえ,cellular,29,oct,408,2,-1,0,unknown,失敗
32,services,married,secondary,いいえ,28,はい,いいえ,cellular,13,may,88,1,370,1,failure,失敗
57,retired,divorced,tertiary,いいえ,0,はい,いいえ,cellular,5,may,180,1,-1,0,unknown,失敗
56,self-employed,married,unknown,いいえ,7,いいえ,いいえ,unknown,6,may,305,2,-1,0,unknown,失敗
30,unknown,single,tertiary,いいえ,6836,いいえ,いいえ,cellular,27,feb,30,3,-1,0,unknown,失敗
41,housemaid,married,primary,いいえ,365,いいえ,いいえ,cellular,8,aug,203,5,-1,0,unknown,失敗
54,management,married,tertiary,いいえ,2883,いいえ,いいえ,cellular,18,aug,1126,5,-1,0,unknown,失敗
56,blue-collar,divorced,secondary,いいえ,1346,いいえ,はい,cellular,28,jul,240,3,-1,0,unknown,失敗
33,management,married,tertiary,いいえ,73,はい,いいえ,cellular,2,feb,214,1,-1,0,unknown,失敗
36,admin.,single,secondary,いいえ,22,はい,いいえ,cellular,22,jul,77,5,-1,0,unknown,失敗
51,blue-collar,married,secondary,いいえ,500,いいえ,いいえ,cellular,14,may,471,1,-1,0,unknown,失敗
39,management,married,tertiary,いいえ,1425,はい,いいえ,cellular,12,may,775,3,-1,0,unknown,成功
37,self-employed,married,tertiary,いいえ,137,いいえ,いいえ,cellular,13,aug,244,6,-1,0,unknown,失敗
26,technician,married,secondary,いいえ,523,いいえ,いいえ,cellular,29,jan,216,1,-1,0,unknown,失敗
25,student,single,tertiary,いいえ,20,いいえ,いいえ,cellular,8,sep,127,2,-1,0,unknown,失敗
37,technician,single,secondary,いいえ,353,はい,いいえ,cellular,12,aug,147,2,-1,0,unknown,失敗
60,self-employed,married,secondary,いいえ,17339,いいえ,いいえ,unknown,20,jun,50,11,-1,0,unknown,失敗
44,technician,married,secondary,いいえ,736,はい,いいえ,telephone,14,may,210,2,-1,0,unknown,失敗
72,retired,single,tertiary,いいえ,1285,いいえ,いいえ,telephone,2,nov,179,5,98,2,failure,失敗
31,services,single,unknown,いいえ,919,はい,いいえ,cellular,18,may,180,2,-1,0,unknown,失敗
27,services,single,secondary,いいえ,-74,はい,いいえ,cellular,15,may,151,1,345,1,failure,失敗
29,admin.,single,secondary,いいえ,914,はい,いいえ,cellular,29,jan,344,1,-1,0,unknown,失敗
58,blue-collar,married,primary,いいえ,0,はい,いいえ,cellular,31,jul,5,25,-1,0,unknown,失敗
31,management,married,tertiary,いいえ,1812,いいえ,いいえ,cellular,30,apr,461,1,-1,0,unknown,成功
52,admin.,married,secondary,いいえ,693,いいえ,いいえ,unknown,12,jun,271,1,-1,0,unknown,失敗
42,blue-collar,single,primary,いいえ,19,はい,いいえ,unknown,7,may,158,1,-1,0,unknown,失敗
30,admin.,single,tertiary,いいえ,305,いいえ,いいえ,cellular,13,aug,75,1,105,3,success,失敗
30,technician,single,secondary,いいえ,175,いいえ,いいえ,cellular,25,aug,167,4,-1,0,unknown,失敗
26,blue-collar,married,secondary,いいえ,1128,はい,はい,unknown,27,jun,111,3,-1,0,unknown,失敗
26,management,single,tertiary,いいえ,33,いいえ,いいえ,cellular,23,jul,297,1,-1,0,unknown,失敗
45,technician,married,unknown,いいえ,1938,いいえ,いいえ,cellular,28,jan,574,1,-1,0,unknown,失敗
36,student,single,unknown,いいえ,449,いいえ,いいえ,cellular,4,feb,166,2,-1,0,unknown,失敗
29,blue-collar,married,secondary,いいえ,47,はい,はい,cellular,15,may,245,1,-1,0,unknown,失敗
22,student,single,secondary,いいえ,466,はい,いいえ,cellular,20,apr,269,1,-1,0,unknown,失敗
52,admin.,married,secondary,いいえ,722,いいえ,いいえ,cellular,26,oct,99,2,185,3,failure,失敗
31,technician,single,secondary,いいえ,53,はい,はい,cellular,6,may,530,1,-1,0,unknown,成功
34,management,single,tertiary,いいえ,28,はい,いいえ,cellular,14,may,175,1,358,2,failure,失敗
31,technician,divorced,secondary,いいえ,-175,いいえ,いいえ,telephone,27,aug,9,15,-1,0,unknown,失敗
51,blue-collar,married,secondary,いいえ,1151,はい,はい,cellular,29,jul,125,2,-1,0,unknown,失敗
