年齢,職業,婚姻,学歴,債務不履行,平均残高,住宅ローン,個人ローン,連絡手段,最終通話日,最終通話月,最終通話秒数,通話回数_販促中,前回販促後_経過日数,通話回数_販促前,前回販促結果,今回販促結果
59,blue-collar,married,secondary,no,437,yes,no,telephone,15,may,73,4,-1,0,unknown,no
35,technician,married,unknown,no,3,yes,yes,unknown,17,jun,124,23,-1,0,unknown,no
50,unemployed,married,primary,no,705,no,no,unknown,5,jun,504,1,-1,0,unknown,yes
33,blue-collar,married,secondary,yes,-354,yes,yes,cellular,28,jan,104,1,245,2,failure,no
32,blue-collar,married,primary,no,-175,yes,no,unknown,21,may,116,1,-1,0,unknown,no
24,technician,single,primary,no,126,yes,no,unknown,20,jun,10,58,-1,0,unknown,no
35,admin.,divorced,secondary,no,356,yes,no,unknown,29,may,76,1,-1,0,unknown,no
39,blue-collar,married,secondary,no,-66,no,yes,telephone,24,jul,626,5,-1,0,unknown,no
35,management,single,tertiary,no,1750,yes,no,cellular,21,apr,333,3,-1,0,unknown,yes
41,blue-collar,married,primary,no,7735,yes,no,cellular,20,nov,220,1,190,1,failure,no
27,admin.,single,secondary,no,392,yes,yes,unknown,21,may,292,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,1230,yes,no,cellular,30,apr,412,1,169,1,success,yes
57,services,single,secondary,no,2236,yes,no,telephone,20,nov,51,8,190,2,failure,no
24,admin.,single,secondary,no,66,yes,no,unknown,3,jun,825,1,-1,0,unknown,no
43,blue-collar,married,primary,no,2605,yes,no,unknown,15,may,347,4,-1,0,unknown,no
41,blue-collar,married,primary,no,241,yes,no,cellular,20,apr,170,1,150,1,failure,no
36,unemployed,married,primary,no,646,no,no,cellular,5,feb,148,2,-1,0,unknown,no
46,admin.,divorced,secondary,no,1198,yes,yes,cellular,7,apr,837,1,307,1,other,no
43,technician,married,secondary,no,310,yes,no,unknown,29,may,291,1,-1,0,unknown,no
31,management,single,tertiary,no,43,yes,no,cellular,9,feb,297,7,-1,0,unknown,no
61,management,married,secondary,no,1128,no,no,cellular,18,aug,243,2,-1,0,unknown,no
33,management,married,tertiary,no,431,yes,no,telephone,27,oct,51,1,-1,0,unknown,no
39,blue-collar,married,unknown,no,295,yes,no,cellular,3,feb,254,1,-1,0,unknown,no
43,management,married,secondary,no,375,yes,no,unknown,6,may,196,2,-1,0,unknown,no
22,technician,single,secondary,no,356,yes,no,unknown,27,may,518,2,-1,0,unknown,no
26,self-employed,single,tertiary,no,657,no,yes,cellular,17,mar,159,2,-1,0,unknown,no
31,management,single,tertiary,no,-24,yes,yes,unknown,3,jun,589,6,-1,0,unknown,no
38,management,single,tertiary,no,1495,yes,no,cellular,30,jan,339,2,-1,0,unknown,no
40,entrepreneur,married,tertiary,no,2310,yes,yes,cellular,8,apr,120,1,294,1,failure,no
30,self-employed,single,secondary,no,280,no,no,telephone,5,may,92,3,-1,0,unknown,no
61,retired,married,tertiary,no,2557,yes,no,cellular,10,nov,89,1,91,4,success,yes
41,management,divorced,tertiary,no,107,yes,no,cellular,17,jul,122,17,-1,0,unknown,no
34,admin.,married,secondary,no,353,no,yes,cellular,18,nov,126,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,1827,yes,no,unknown,19,may,211,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,363,yes,no,unknown,13,may,431,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,329,no,no,cellular,6,sep,224,1,145,2,other,yes
49,housemaid,divorced,primary,no,164,yes,no,unknown,9,may,1080,5,-1,0,unknown,no
43,technician,married,primary,no,321,yes,no,cellular,6,feb,12,5,268,6,other,no
49,technician,married,secondary,no,10,no,no,cellular,29,aug,135,2,-1,0,unknown,no
48,management,single,tertiary,no,648,yes,no,cellular,31,jul,462,2,-1,0,unknown,no
32,entrepreneur,married,secondary,no,126,yes,yes,cellular,23,jul,538,2,-1,0,unknown,no
37,blue-collar,single,unknown,no,-114,yes,no,unknown,21,may,113,2,-1,0,unknown,no
36,management,married,tertiary,no,2987,yes,no,cellular,12,aug,307,1,-1,0,unknown,yes
52,management,married,tertiary,no,249,yes,yes,telephone,7,may,100,1,-1,0,unknown,no
34,technician,single,secondary,no,1087,no,no,unknown,1,jun,7,1,-1,0,unknown,no
54,blue-collar,married,primary,no,209,no,yes,unknown,17,nov,206,1,-1,0,unknown,no
55,blue-collar,divorced,secondary,no,496,no,yes,cellular,28,jul,93,4,-1,0,unknown,no
50,blue-collar,married,primary,no,180,yes,no,cellular,16,apr,105,2,-1,0,unknown,no
39,blue-collar,married,primary,no,1564,no,no,unknown,17,jun,57,1,-1,0,unknown,no
34,management,single,secondary,no,194,no,no,cellular,29,aug,186,2,-1,0,unknown,no
71,retired,divorced,tertiary,no,261,no,no,cellular,12,aug,1117,2,-1,0,unknown,no
30,management,single,tertiary,no,499,yes,no,cellular,13,aug,92,2,90,1,failure,no
46,blue-collar,married,unknown,no,9328,yes,no,cellular,5,may,725,3,-1,0,unknown,yes
43,services,divorced,secondary,no,62,no,no,unknown,18,jun,67,1,-1,0,unknown,no
42,admin.,single,secondary,no,2534,no,no,cellular,29,jul,105,2,-1,0,unknown,no
31,blue-collar,single,secondary,no,-173,yes,no,unknown,4,jun,121,2,-1,0,unknown,no
82,retired,married,primary,no,8603,no,no,cellular,7,jul,429,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,371,yes,no,unknown,16,may,1128,3,-1,0,unknown,no
60,entrepreneur,married,tertiary,no,1164,yes,no,unknown,15,may,325,1,-1,0,unknown,no
49,technician,married,secondary,no,1269,yes,no,unknown,16,may,355,2,-1,0,unknown,no
32,technician,single,tertiary,no,2340,no,no,cellular,18,feb,89,2,-1,0,unknown,yes
50,management,married,tertiary,no,0,yes,no,unknown,6,jun,243,7,-1,0,unknown,no
34,student,single,unknown,no,5969,no,no,cellular,23,jun,442,2,292,10,failure,no
37,blue-collar,married,primary,no,3154,yes,no,cellular,17,apr,404,1,305,3,failure,yes
39,blue-collar,married,tertiary,no,206,yes,yes,unknown,28,may,153,3,-1,0,unknown,no
40,management,married,primary,no,733,yes,no,unknown,6,jun,94,7,-1,0,unknown,no
47,technician,married,tertiary,no,52,no,no,cellular,25,aug,93,5,-1,0,unknown,no
54,management,divorced,tertiary,no,5475,no,no,cellular,22,jul,321,4,-1,0,unknown,yes
24,technician,single,tertiary,no,777,yes,no,unknown,8,may,131,1,-1,0,unknown,no
29,student,single,secondary,no,154,yes,no,cellular,13,may,20,6,358,9,failure,no
32,services,single,secondary,no,0,yes,no,cellular,31,jul,99,13,-1,0,unknown,no
59,retired,married,tertiary,no,0,no,no,cellular,26,aug,94,2,-1,0,unknown,no
37,blue-collar,married,primary,no,2240,yes,no,unknown,20,may,214,1,-1,0,unknown,no
46,blue-collar,single,secondary,no,2612,yes,no,unknown,14,may,414,2,-1,0,unknown,no
55,entrepreneur,divorced,tertiary,no,903,yes,no,telephone,14,may,536,3,-1,0,unknown,no
42,blue-collar,married,primary,no,159,yes,no,telephone,12,may,295,3,-1,0,unknown,no
48,blue-collar,single,primary,no,623,yes,no,cellular,2,feb,1425,2,-1,0,unknown,yes
37,self-employed,married,secondary,no,4153,yes,no,cellular,31,jul,35,16,-1,0,unknown,no
26,management,single,tertiary,no,55,no,yes,cellular,16,jul,165,5,-1,0,unknown,no
43,blue-collar,married,secondary,no,-141,yes,yes,unknown,23,may,128,1,-1,0,unknown,no
69,housemaid,married,primary,no,1080,no,no,cellular,22,apr,164,2,-1,0,unknown,no
30,management,married,tertiary,no,1077,no,no,cellular,15,mar,151,1,96,1,failure,no
59,blue-collar,divorced,secondary,no,61,yes,no,cellular,13,may,61,1,-1,0,unknown,no
31,admin.,single,tertiary,no,52,yes,no,cellular,14,oct,71,1,-1,0,unknown,no
53,technician,divorced,secondary,no,4856,yes,no,cellular,18,nov,151,1,-1,0,unknown,no
25,management,single,tertiary,no,667,no,no,cellular,29,oct,408,2,-1,0,unknown,no
32,services,married,secondary,no,28,yes,no,cellular,13,may,88,1,370,1,failure,no
57,retired,divorced,tertiary,no,0,yes,no,cellular,5,may,180,1,-1,0,unknown,no
56,self-employed,married,unknown,no,7,no,no,unknown,6,may,305,2,-1,0,unknown,no
30,unknown,single,tertiary,no,6836,no,no,cellular,27,feb,30,3,-1,0,unknown,no
41,housemaid,married,primary,no,365,no,no,cellular,8,aug,203,5,-1,0,unknown,no
54,management,married,tertiary,no,2883,no,no,cellular,18,aug,1126,5,-1,0,unknown,no
56,blue-collar,divorced,secondary,no,1346,no,yes,cellular,28,jul,240,3,-1,0,unknown,no
33,management,married,tertiary,no,73,yes,no,cellular,2,feb,214,1,-1,0,unknown,no
36,admin.,single,secondary,no,22,yes,no,cellular,22,jul,77,5,-1,0,unknown,no
51,blue-collar,married,secondary,no,500,no,no,cellular,14,may,471,1,-1,0,unknown,no
39,management,married,tertiary,no,1425,yes,no,cellular,12,may,775,3,-1,0,unknown,yes
37,self-employed,married,tertiary,no,137,no,no,cellular,13,aug,244,6,-1,0,unknown,no
26,technician,married,secondary,no,523,no,no,cellular,29,jan,216,1,-1,0,unknown,no
25,student,single,tertiary,no,20,no,no,cellular,8,sep,127,2,-1,0,unknown,no
37,technician,single,secondary,no,353,yes,no,cellular,12,aug,147,2,-1,0,unknown,no
60,self-employed,married,secondary,no,17339,no,no,unknown,20,jun,50,11,-1,0,unknown,no
44,technician,married,secondary,no,736,yes,no,telephone,14,may,210,2,-1,0,unknown,no
72,retired,single,tertiary,no,1285,no,no,telephone,2,nov,179,5,98,2,failure,no
31,services,single,unknown,no,919,yes,no,cellular,18,may,180,2,-1,0,unknown,no
27,services,single,secondary,no,-74,yes,no,cellular,15,may,151,1,345,1,failure,no
29,admin.,single,secondary,no,914,yes,no,cellular,29,jan,344,1,-1,0,unknown,no
58,blue-collar,married,primary,no,0,yes,no,cellular,31,jul,5,25,-1,0,unknown,no
31,management,married,tertiary,no,1812,no,no,cellular,30,apr,461,1,-1,0,unknown,yes
52,admin.,married,secondary,no,693,no,no,unknown,12,jun,271,1,-1,0,unknown,no
42,blue-collar,single,primary,no,19,yes,no,unknown,7,may,158,1,-1,0,unknown,no
30,admin.,single,tertiary,no,305,no,no,cellular,13,aug,75,1,105,3,success,no
30,technician,single,secondary,no,175,no,no,cellular,25,aug,167,4,-1,0,unknown,no
26,blue-collar,married,secondary,no,1128,yes,yes,unknown,27,jun,111,3,-1,0,unknown,no
26,management,single,tertiary,no,33,no,no,cellular,23,jul,297,1,-1,0,unknown,no
45,technician,married,unknown,no,1938,no,no,cellular,28,jan,574,1,-1,0,unknown,no
36,student,single,unknown,no,449,no,no,cellular,4,feb,166,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,47,yes,yes,cellular,15,may,245,1,-1,0,unknown,no
22,student,single,secondary,no,466,yes,no,cellular,20,apr,269,1,-1,0,unknown,no
52,admin.,married,secondary,no,722,no,no,cellular,26,oct,99,2,185,3,failure,no
31,technician,single,secondary,no,53,yes,yes,cellular,6,may,530,1,-1,0,unknown,yes
34,management,single,tertiary,no,28,yes,no,cellular,14,may,175,1,358,2,failure,no
31,technician,divorced,secondary,no,-175,no,no,telephone,27,aug,9,15,-1,0,unknown,no
51,blue-collar,married,secondary,no,1151,yes,yes,cellular,29,jul,125,2,-1,0,unknown,no
39,blue-collar,married,primary,no,157,yes,no,cellular,13,may,290,1,-1,0,unknown,no
28,student,single,tertiary,no,221,yes,no,cellular,15,may,176,1,-1,0,unknown,no
52,management,married,tertiary,no,576,no,no,cellular,18,aug,762,3,-1,0,unknown,yes
37,management,married,tertiary,no,0,yes,no,cellular,14,jul,122,2,-1,0,unknown,no
31,blue-collar,married,secondary,no,1326,yes,no,cellular,7,may,689,1,-1,0,unknown,no
41,admin.,married,secondary,no,158,yes,no,cellular,13,may,426,1,50,2,failure,no
41,unemployed,single,secondary,no,75,yes,no,cellular,8,may,103,2,344,1,failure,no
31,blue-collar,married,primary,no,2198,no,no,cellular,21,nov,423,2,172,2,failure,no
32,blue-collar,single,primary,no,216,yes,no,cellular,7,may,87,2,351,1,success,no
44,technician,married,tertiary,no,1707,no,no,cellular,8,aug,406,3,-1,0,unknown,no
54,blue-collar,married,secondary,no,497,yes,no,cellular,25,aug,150,4,-1,0,unknown,no
53,entrepreneur,married,primary,no,55,no,no,cellular,2,jun,217,1,-1,0,unknown,no
39,technician,single,secondary,no,-529,yes,no,cellular,15,may,22,8,175,5,failure,no
58,services,married,secondary,no,627,no,no,cellular,13,aug,110,4,-1,0,unknown,no
32,management,married,tertiary,no,0,yes,no,unknown,16,may,387,1,-1,0,unknown,no
33,management,single,tertiary,no,1304,yes,no,cellular,18,may,536,2,-1,0,unknown,yes
33,admin.,divorced,secondary,no,294,yes,no,cellular,8,may,763,1,-1,0,unknown,yes
42,entrepreneur,married,primary,no,319,yes,no,telephone,8,may,17,9,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,0,no,no,cellular,5,may,74,1,168,4,failure,no
41,admin.,married,secondary,no,5110,yes,no,cellular,13,apr,231,1,-1,0,unknown,no
37,blue-collar,married,primary,no,215,yes,yes,unknown,6,may,308,3,-1,0,unknown,no
58,blue-collar,married,secondary,no,1298,yes,no,cellular,29,jan,522,2,245,4,failure,no
30,admin.,married,tertiary,no,501,yes,yes,cellular,25,may,92,1,-1,0,unknown,no
44,blue-collar,married,primary,no,1147,yes,no,cellular,12,may,23,1,-1,0,unknown,no
58,admin.,married,secondary,no,3635,no,no,unknown,13,may,273,2,-1,0,unknown,no
57,retired,married,secondary,no,455,yes,no,cellular,7,may,361,1,-1,0,unknown,no
59,management,single,tertiary,no,911,no,yes,unknown,5,jun,172,2,-1,0,unknown,no
30,management,married,tertiary,no,6432,yes,no,cellular,5,may,334,6,165,5,failure,no
31,management,married,tertiary,no,156,no,no,cellular,13,aug,657,7,-1,0,unknown,yes
43,admin.,married,unknown,no,1998,yes,no,cellular,20,nov,48,4,-1,0,unknown,no
40,admin.,married,secondary,no,7711,yes,no,cellular,20,nov,190,5,135,1,failure,no
39,technician,married,secondary,no,381,yes,no,cellular,11,may,758,1,347,2,failure,no
32,blue-collar,single,secondary,no,1067,yes,no,unknown,21,may,39,2,-1,0,unknown,no
45,blue-collar,married,primary,no,345,yes,no,telephone,14,may,289,3,-1,0,unknown,no
49,blue-collar,married,primary,no,1387,yes,yes,unknown,9,may,161,2,-1,0,unknown,no
34,blue-collar,married,primary,no,425,yes,no,unknown,29,may,182,6,-1,0,unknown,no
33,management,divorced,tertiary,no,-255,yes,yes,cellular,11,may,82,9,306,1,other,no
54,management,married,tertiary,no,11391,no,no,cellular,4,aug,333,1,-1,0,unknown,no
59,management,divorced,tertiary,no,-76,yes,yes,unknown,6,may,264,1,-1,0,unknown,no
39,blue-collar,single,primary,no,-491,no,yes,unknown,5,jun,179,1,-1,0,unknown,no
33,technician,single,secondary,no,6325,no,no,cellular,13,aug,206,2,-1,0,unknown,no
28,student,single,tertiary,no,471,yes,no,cellular,6,may,209,1,-1,0,unknown,no
37,technician,married,tertiary,no,8730,yes,no,unknown,6,may,149,1,-1,0,unknown,no
31,technician,single,tertiary,no,614,no,no,cellular,11,aug,72,4,-1,0,unknown,no
35,technician,divorced,secondary,no,0,no,no,cellular,24,jul,262,2,-1,0,unknown,no
38,admin.,married,tertiary,no,1980,no,no,cellular,5,aug,176,2,-1,0,unknown,no
37,blue-collar,married,primary,no,-212,yes,no,cellular,15,may,189,3,352,1,other,no
43,technician,single,secondary,no,140,yes,no,cellular,13,aug,221,2,-1,0,unknown,no
47,blue-collar,married,secondary,no,8,no,no,unknown,9,may,64,4,-1,0,unknown,no
30,blue-collar,single,secondary,no,971,yes,no,cellular,17,apr,283,1,317,2,other,no
53,blue-collar,married,secondary,no,3815,no,no,telephone,20,nov,75,2,149,3,failure,no
56,services,married,secondary,no,83,no,no,cellular,27,aug,26,11,-1,0,unknown,no
40,blue-collar,married,secondary,no,4795,yes,no,cellular,17,apr,57,1,-1,0,unknown,no
33,technician,married,secondary,no,430,no,no,cellular,25,aug,250,2,-1,0,unknown,no
28,admin.,married,secondary,no,242,yes,no,unknown,17,sep,47,1,779,12,failure,no
30,services,married,unknown,no,280,yes,yes,unknown,28,may,674,2,-1,0,unknown,no
44,technician,single,secondary,no,1059,yes,no,unknown,9,may,286,1,-1,0,unknown,no
44,self-employed,married,secondary,no,706,no,no,unknown,5,nov,204,1,-1,0,unknown,yes
51,services,married,secondary,no,144,no,yes,unknown,27,jun,153,2,-1,0,unknown,no
31,blue-collar,married,primary,no,42,yes,no,cellular,14,may,185,3,-1,0,unknown,no
51,blue-collar,married,unknown,no,1432,no,no,cellular,9,jul,388,1,-1,0,unknown,no
44,technician,married,tertiary,no,0,yes,yes,cellular,20,nov,286,6,191,2,failure,no
45,management,divorced,tertiary,no,702,no,yes,cellular,9,jul,110,1,-1,0,unknown,no
40,services,divorced,secondary,no,209,yes,no,cellular,12,may,302,2,344,3,other,no
59,retired,married,secondary,no,25947,no,no,cellular,13,aug,292,2,-1,0,unknown,no
33,blue-collar,single,secondary,no,142,yes,no,cellular,14,may,123,1,360,3,other,no
42,services,divorced,secondary,no,108,no,no,cellular,25,jul,360,13,-1,0,unknown,no
42,technician,single,tertiary,no,-411,yes,no,cellular,12,may,78,5,292,3,failure,no
30,management,divorced,tertiary,no,106,yes,no,cellular,18,jul,149,1,-1,0,unknown,no
60,entrepreneur,divorced,secondary,no,1307,yes,no,unknown,27,may,328,11,-1,0,unknown,no
33,services,single,tertiary,no,395,yes,no,cellular,23,jul,1359,6,-1,0,unknown,yes
56,blue-collar,single,secondary,no,6483,yes,no,cellular,16,apr,125,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,1205,yes,no,cellular,18,nov,99,1,-1,0,unknown,no
33,technician,married,secondary,no,0,no,no,cellular,19,aug,78,3,-1,0,unknown,no
50,management,divorced,tertiary,no,405,no,no,cellular,2,jul,146,1,91,6,failure,no
57,blue-collar,married,primary,no,-238,no,no,unknown,27,jun,79,1,-1,0,unknown,no
35,self-employed,married,secondary,no,28,no,yes,unknown,2,jul,159,3,-1,0,unknown,no
59,retired,married,primary,no,741,no,no,cellular,19,nov,194,2,152,2,failure,no
39,housemaid,married,primary,no,15352,no,no,unknown,16,jun,99,1,-1,0,unknown,no
58,retired,married,tertiary,no,5087,no,no,cellular,20,nov,63,2,154,1,failure,no
32,blue-collar,married,secondary,no,20,yes,yes,unknown,8,may,117,3,-1,0,unknown,no
41,entrepreneur,married,secondary,no,8491,yes,no,cellular,18,nov,929,1,-1,0,unknown,yes
27,admin.,married,secondary,no,512,yes,no,cellular,22,jul,259,1,-1,0,unknown,no
35,management,married,tertiary,no,841,no,no,cellular,26,aug,301,6,-1,0,unknown,no
33,blue-collar,single,secondary,no,266,yes,yes,cellular,17,apr,100,2,-1,0,unknown,no
42,admin.,divorced,secondary,no,0,yes,yes,unknown,18,jun,185,4,-1,0,unknown,no
30,services,single,secondary,no,-158,yes,no,cellular,12,may,426,1,370,2,failure,yes
30,technician,single,tertiary,no,1109,no,no,cellular,22,aug,215,2,-1,0,unknown,no
55,housemaid,married,primary,no,1642,no,no,cellular,13,aug,295,2,-1,0,unknown,no
20,student,single,primary,no,0,no,no,cellular,2,nov,69,4,182,4,failure,no
43,blue-collar,married,primary,no,8,no,yes,cellular,21,jul,564,2,-1,0,unknown,no
36,management,married,tertiary,no,549,yes,no,cellular,17,apr,151,4,150,2,failure,no
49,services,married,unknown,no,1499,yes,no,cellular,8,may,87,1,-1,0,unknown,no
48,blue-collar,married,primary,no,363,yes,no,unknown,18,jun,257,6,-1,0,unknown,no
34,blue-collar,single,secondary,no,-199,no,no,cellular,22,jul,78,10,-1,0,unknown,no
38,self-employed,married,unknown,no,10855,no,no,unknown,5,jun,57,2,-1,0,unknown,no
56,services,single,secondary,no,699,yes,no,cellular,20,apr,193,1,-1,0,unknown,no
44,management,divorced,tertiary,no,0,yes,no,telephone,7,may,146,4,-1,0,unknown,no
41,self-employed,married,secondary,no,323,yes,no,cellular,17,apr,949,2,254,6,other,yes
40,technician,married,tertiary,no,516,yes,no,cellular,9,feb,175,5,12,1,other,no
47,technician,married,secondary,no,0,yes,no,cellular,8,jul,297,1,-1,0,unknown,no
34,services,single,tertiary,no,371,no,no,unknown,20,may,77,1,-1,0,unknown,no
43,management,married,tertiary,no,2886,no,no,cellular,20,nov,230,1,-1,0,unknown,no
44,services,married,secondary,no,5781,yes,yes,cellular,15,may,195,1,-1,0,unknown,no
38,technician,single,tertiary,no,1077,yes,yes,cellular,29,jan,87,1,-1,0,unknown,no
38,management,married,unknown,no,3576,no,no,cellular,26,may,579,1,-1,0,unknown,yes
41,entrepreneur,divorced,tertiary,no,285,no,yes,cellular,21,nov,158,1,-1,0,unknown,no
61,technician,married,tertiary,no,1263,no,no,telephone,18,feb,176,4,-1,0,unknown,no
41,unknown,single,secondary,no,646,yes,no,unknown,29,may,40,2,-1,0,unknown,no
28,services,single,secondary,no,1059,no,no,cellular,4,feb,146,5,276,1,other,no
39,technician,divorced,tertiary,yes,3,no,no,cellular,6,may,488,1,-1,0,unknown,yes
44,unemployed,married,primary,no,97,yes,no,unknown,5,jun,105,3,-1,0,unknown,no
58,blue-collar,married,unknown,no,703,no,no,unknown,20,jun,37,3,-1,0,unknown,no
27,admin.,married,secondary,no,0,yes,yes,cellular,18,may,157,5,-1,0,unknown,no
